time,hr,rr,sv,hrv,ss,status,bbt0,bbt1,bbt2,time2
1581802112,0,0,0,0,237,0,0,0,0,1581802054
1581802113,0,0,0,0,240,0,0,0,0,1581802055
1581802114,0,0,0,0,235,0,0,0,0,1581802056
1581802115,0,0,0,0,218,0,0,0,0,1581802057
1581802116,0,0,0,0,233,0,0,0,0,1581802058
1581802117,0,0,0,0,226,0,0,0,0,1581802059
1581802118,0,0,0,0,237,0,0,0,0,1581802060
1581802119,0,0,0,0,242,0,0,0,0,1581802061
1581802120,0,0,0,0,242,0,0,0,0,1581802062
1581802121,0,0,0,0,247,1,0,0,0,1581802063
1581802122,0,0,0,0,237,0,0,0,0,1581802064
1581802123,0,0,0,0,218,0,0,0,0,1581802065
1581802124,0,0,0,0,231,0,0,0,0,1581802066
1581802125,0,0,0,0,229,0,0,0,0,1581802067
1581802126,0,0,0,0,244,0,0,0,0,1581802068
1581802127,0,0,0,0,231,0,0,0,0,1581802069
1581802128,0,0,0,0,226,0,0,0,0,1581802070
1581802129,0,0,0,0,226,0,0,0,0,1581802071
1581802130,0,0,0,0,226,0,0,0,0,1581802072
1581802131,0,0,0,0,249,1,0,0,0,1581802073
1581802132,0,0,0,0,230,0,0,0,0,1581802074
1581802133,0,0,0,0,237,0,0,0,0,1581802075
1581802134,0,0,0,0,259,1,0,0,0,1581802076
1581802135,0,0,0,0,236,0,0,0,0,1581802077
1581802136,0,0,0,0,236,0,0,0,0,1581802078
1581802137,0,0,0,0,221,0,0,0,0,1581802079
1581802138,0,0,0,0,253,1,0,0,0,1581802080
1581802139,0,0,0,0,256,1,0,0,0,1581802081
1581802140,0,0,0,0,277,1,0,0,0,1581802082
1581802141,0,0,0,0,276,1,0,0,0,1581802083
1581802142,0,0,0,0,274,1,0,0,0,1581802084
1581802143,0,0,0,0,261,1,0,0,0,1581802085
1581802144,0,0,0,0,245,1,0,0,0,1581802086
1581802145,0,0,0,0,241,0,0,0,0,1581802087
1581802146,0,0,0,0,241,0,0,0,0,1581802088
1581802147,0,0,0,0,233,0,0,0,0,1581802089
1581802148,0,0,0,0,210,0,0,0,0,1581802090
1581802149,0,0,0,0,222,0,0,0,0,1581802091
1581802150,0,0,0,0,226,0,0,0,0,1581802092
1581802151,0,0,0,0,224,0,0,0,0,1581802093
1581802152,0,0,0,0,231,0,0,0,0,1581802094
1581802153,0,0,0,0,217,0,0,0,0,1581802095
1581802154,0,0,0,0,245,1,0,0,0,1581802096
1581802155,0,0,0,0,251,1,0,0,0,1581802097
1581802156,0,0,0,0,254,1,0,0,0,1581802098
1581802157,0,0,0,0,224,0,0,0,0,1581802099
1581802158,0,0,0,0,248,1,0,0,0,1581802100
1581802159,0,0,0,0,206,0,0,0,0,1581802101
1581802160,0,0,0,0,239,0,0,0,0,1581802102
1581802161,0,0,0,0,249,1,0,0,0,1581802103
1581802162,0,0,0,0,250,1,0,0,0,1581802104
1581802163,0,0,0,0,224,0,0,0,0,1581802105
1581802164,0,0,0,0,223,0,0,0,0,1581802106
1581802165,0,0,0,0,237,0,0,0,0,1581802107
1581802166,0,0,0,0,238,0,0,0,0,1581802108
1581802167,0,0,0,0,218,0,0,0,0,1581802109
1581802168,0,0,0,0,236,0,0,0,0,1581802110
1581802169,0,0,0,0,231,0,0,0,0,1581802111
1581802170,0,0,0,0,238,0,0,0,0,1581802112
1581802171,0,0,0,0,250,1,0,0,0,1581802113
1581802172,0,0,0,0,231,0,0,0,0,1581802114
1581802173,0,0,0,0,251,1,0,0,0,1581802115
1581802174,0,0,0,0,254,1,0,0,0,1581802116
1581802175,0,0,0,0,237,0,0,0,0,1581802117
1581802176,0,0,0,0,247,1,0,0,0,1581802118
1581802177,0,0,0,0,257,1,0,0,0,1581802119
1581802178,0,0,0,0,267,1,0,0,0,1581802120
1581802179,0,0,0,0,229,0,0,0,0,1581802121
1581802180,0,0,0,0,231,0,0,0,0,1581802122
1581802181,0,0,0,0,250,1,0,0,0,1581802123
1581802182,0,0,0,0,236,0,0,0,0,1581802124
1581802183,0,0,0,0,224,0,0,0,0,1581802125
1581802184,0,0,0,0,231,0,0,0,0,1581802126
1581802185,0,0,0,0,238,0,0,0,0,1581802127
1581802186,0,0,0,0,260,1,0,0,0,1581802128
1581802187,0,0,0,0,245,1,0,0,0,1581802129
1581802188,0,0,0,0,268,1,0,0,0,1581802130
1581802189,0,0,0,0,220,0,0,0,0,1581802131
1581802190,0,0,0,0,215,0,0,0,0,1581802132
1581802191,0,0,0,0,222,0,0,0,0,1581802133
1581802192,0,0,0,0,218,0,0,0,0,1581802134
1581802193,0,0,0,0,255,1,0,0,0,1581802135
1581802194,0,0,0,0,202,0,0,0,0,1581802136
1581802195,0,0,0,0,211,0,0,0,0,1581802137
1581802196,0,0,0,0,259,1,0,0,0,1581802138
1581802197,0,0,0,0,247,1,0,0,0,1581802139
1581802198,0,0,0,0,267,1,0,0,0,1581802140
1581802199,0,0,0,0,233,0,0,0,0,1581802141
1581802200,0,0,0,0,246,1,0,0,0,1581802142
1581802201,0,0,0,0,250,1,0,0,0,1581802143
1581802202,0,0,0,0,247,1,0,0,0,1581802144
1581802203,0,0,0,0,275,1,0,0,0,1581802145
1581802204,0,0,0,0,546,1,0,0,0,1581802146
1581802205,0,0,0,0,334,1,0,0,0,1581802147
1581802206,0,0,0,0,253,1,0,0,0,1581802148
1581802207,0,0,0,0,244,0,0,0,0,1581802149
1581802208,0,0,0,0,244,0,0,0,0,1581802150
1581802209,0,0,0,0,237,0,0,0,0,1581802151
1581802210,0,0,0,0,222,0,0,0,0,1581802152
1581802211,0,0,0,0,225,0,0,0,0,1581802153
1581802212,0,0,0,0,233,0,0,0,0,1581802154
1581802213,0,0,0,0,232,0,0,0,0,1581802155
1581802214,0,0,0,0,223,0,0,0,0,1581802156
1581802215,0,0,0,0,240,0,0,0,0,1581802157
1581802216,0,0,0,0,240,0,0,0,0,1581802158
1581802217,0,0,0,0,244,0,0,0,0,1581802159
1581802218,0,0,0,0,239,0,0,0,0,1581802160
1581802219,0,0,0,0,243,0,0,0,0,1581802161
1581802220,0,0,0,0,244,0,0,0,0,1581802162
1581802221,0,0,0,0,243,0,0,0,0,1581802163
1581802222,0,0,0,0,219,0,0,0,0,1581802164
1581802223,0,0,0,0,234,0,0,0,0,1581802165
1581802224,0,0,0,0,205,0,0,0,0,1581802166
1581802225,0,0,0,0,241,0,0,0,0,1581802167
1581802226,0,0,0,0,246,1,0,0,0,1581802168
1581802227,0,0,0,0,225,0,0,0,0,1581802169
1581802228,0,0,0,0,234,0,0,0,0,1581802170
1581802229,0,0,0,0,239,0,0,0,0,1581802171
1581802230,0,0,0,0,229,0,0,0,0,1581802172
1581802231,0,0,0,0,250,1,0,0,0,1581802173
1581802232,0,0,0,0,260,1,0,0,0,1581802174
1581802233,0,0,0,0,263,1,0,0,0,1581802175
1581802234,0,0,0,0,251,1,0,0,0,1581802176
1581802235,0,0,0,0,234,0,0,0,0,1581802177
1581802236,0,0,0,0,234,0,0,0,0,1581802178
1581802237,0,0,0,0,231,0,0,0,0,1581802179
1581802238,0,0,0,0,219,0,0,0,0,1581802180
1581802239,0,0,0,0,241,0,0,0,0,1581802181
1581802240,0,0,0,0,231,0,0,0,0,1581802182
1581802241,0,0,0,0,243,0,0,0,0,1581802183
1581802242,0,0,0,0,239,0,0,0,0,1581802184
1581802243,0,0,0,0,223,0,0,0,0,1581802185
1581802244,0,0,0,0,229,0,0,0,0,1581802186
1581802245,0,0,0,0,233,0,0,0,0,1581802187
1581802246,0,0,0,0,237,0,0,0,0,1581802188
1581802247,0,0,0,0,232,0,0,0,0,1581802189
1581802248,0,0,0,0,239,0,0,0,0,1581802190
1581802249,0,0,0,0,214,0,0,0,0,1581802191
1581802250,0,0,0,0,232,0,0,0,0,1581802192
1581802251,0,0,0,0,228,0,0,0,0,1581802193
1581802252,0,0,0,0,259,1,0,0,0,1581802194
1581802253,0,0,0,0,254,1,0,0,0,1581802195
1581802254,0,0,0,0,252,1,0,0,0,1581802196
1581802255,0,0,0,0,254,1,0,0,0,1581802197
1581802256,0,0,0,0,252,1,0,0,0,1581802198
1581802257,0,0,0,0,233,0,0,0,0,1581802199
1581802258,0,0,0,0,226,0,0,0,0,1581802200
1581802259,0,0,0,0,233,0,0,0,0,1581802201
1581802260,0,0,0,0,231,0,0,0,0,1581802202
1581802261,0,0,0,0,240,0,0,0,0,1581802203
1581802262,0,0,0,0,257,1,0,0,0,1581802204
1581802263,0,0,0,0,245,1,0,0,0,1581802205
1581802264,0,0,0,0,226,0,0,0,0,1581802206
1581802265,0,0,0,0,225,0,0,0,0,1581802207
1581802266,0,0,0,0,225,0,0,0,0,1581802208
1581802267,0,0,0,0,225,0,0,0,0,1581802209
1581802268,0,0,0,0,226,0,0,0,0,1581802210
1581802269,0,0,0,0,234,0,0,0,0,1581802211
1581802270,0,0,0,0,246,1,0,0,0,1581802212
1581802271,0,0,0,0,250,1,0,0,0,1581802213
1581802272,0,0,0,0,250,1,0,0,0,1581802214
1581802273,0,0,0,0,248,1,0,0,0,1581802215
1581802274,0,0,0,0,239,0,0,0,0,1581802216
1581802275,0,0,0,0,238,0,0,0,0,1581802217
1581802276,0,0,0,0,234,0,0,0,0,1581802218
1581802277,0,0,0,0,223,0,0,0,0,1581802219
1581802278,0,0,0,0,249,1,0,0,0,1581802220
1581802279,0,0,0,0,262,1,0,0,0,1581802221
1581802280,0,0,0,0,254,1,0,0,0,1581802222
1581802281,0,0,0,0,235,0,0,0,0,1581802223
1581802282,0,0,0,0,237,0,0,0,0,1581802224
1581802283,0,0,0,0,230,0,0,0,0,1581802225
1581802284,0,0,0,0,248,1,0,0,0,1581802226
1581802285,0,0,0,0,232,0,0,0,0,1581802227
1581802286,0,0,0,0,210,0,0,0,0,1581802228
1581802287,0,0,0,0,243,0,0,0,0,1581802229
1581802288,0,0,0,0,224,0,0,0,0,1581802230
1581802289,0,0,0,0,220,0,0,0,0,1581802231
1581802290,0,0,0,0,223,0,0,0,0,1581802232
1581802291,0,0,0,0,234,0,0,0,0,1581802233
1581802292,0,0,0,0,203,0,0,0,0,1581802234
1581802293,0,0,0,0,236,0,0,0,0,1581802235
1581802294,0,0,0,0,223,0,0,0,0,1581802236
1581802295,0,0,0,0,241,0,0,0,0,1581802237
1581802296,0,0,0,0,246,1,0,0,0,1581802238
1581802297,0,0,0,0,251,1,0,0,0,1581802239
1581802298,0,0,0,0,256,1,0,0,0,1581802240
1581802299,0,0,0,0,244,0,0,0,0,1581802241
1581802300,0,0,0,0,259,1,0,0,0,1581802242
1581802301,0,0,0,0,237,0,0,0,0,1581802243
1581802302,0,0,0,0,231,0,0,0,0,1581802244
1581802303,0,0,0,0,236,0,0,0,0,1581802245
1581802304,0,0,0,0,224,0,0,0,0,1581802246
1581802305,0,0,0,0,221,0,0,0,0,1581802247
1581802306,0,0,0,0,232,0,0,0,0,1581802248
1581802307,0,0,0,0,221,0,0,0,0,1581802249
1581802308,0,0,0,0,215,0,0,0,0,1581802250
1581802309,0,0,0,0,204,0,0,0,0,1581802251
1581802310,0,0,0,0,219,0,0,0,0,1581802252
1581802311,0,0,0,0,203,0,0,0,0,1581802253
1581802312,0,0,0,0,210,0,0,0,0,1581802254
1581802313,0,0,0,0,250,1,0,0,0,1581802255
1581802314,0,0,0,0,1076,1,0,0,0,1581802256
1581802315,0,0,0,0,427,1,0,0,0,1581802257
1581802316,0,0,0,0,351,1,0,0,0,1581802258
1581802317,0,0,0,0,625,1,0,0,0,1581802259
1581802318,0,0,0,0,424,1,0,0,0,1581802260
1581802319,0,0,0,0,288,1,0,0,0,1581802261
1581802320,0,0,0,0,244,0,0,0,0,1581802262
1581802321,0,0,0,0,249,1,0,0,0,1581802263
1581802322,0,0,0,0,250,1,0,0,0,1581802264
1581802323,0,0,0,0,245,1,0,0,0,1581802265
1581802324,0,0,0,0,261,1,0,0,0,1581802266
1581802325,0,0,0,0,261,1,0,0,0,1581802267
1581802326,0,0,0,0,238,0,0,0,0,1581802268
1581802327,0,0,0,0,243,0,0,0,0,1581802269
1581802328,0,0,0,0,207,0,0,0,0,1581802270
1581802329,0,0,0,0,212,0,0,0,0,1581802271
1581802330,0,0,0,0,209,0,0,0,0,1581802272
1581802331,0,0,0,0,230,0,0,0,0,1581802273
1581802332,0,0,0,0,251,1,0,0,0,1581802274
1581802333,0,0,0,0,257,1,0,0,0,1581802275
1581802334,0,0,0,0,235,0,0,0,0,1581802276
1581802335,0,0,0,0,241,0,0,0,0,1581802277
1581802336,0,0,0,0,237,0,0,0,0,1581802278
1581802337,0,0,0,0,246,1,0,0,0,1581802279
1581802338,0,0,0,0,254,1,0,0,0,1581802280
1581802339,0,0,0,0,248,1,0,0,0,1581802281
1581802340,0,0,0,0,214,0,0,0,0,1581802282
1581802341,0,0,0,0,266,1,0,0,0,1581802283
1581802342,0,0,0,0,280,1,0,0,0,1581802284
1581802343,0,0,0,0,258,1,0,0,0,1581802285
1581802344,0,0,0,0,240,0,0,0,0,1581802286
1581802345,0,0,0,0,242,0,0,0,0,1581802287
1581802346,0,0,0,0,235,0,0,0,0,1581802288
1581802347,0,0,0,0,240,0,0,0,0,1581802289
1581802348,0,0,0,0,250,1,0,0,0,1581802290
1581802349,0,0,0,0,242,0,0,0,0,1581802291
1581802350,0,0,0,0,246,1,0,0,0,1581802292
1581802351,0,0,0,0,247,1,0,0,0,1581802293
1581802352,0,0,0,0,248,1,0,0,0,1581802294
1581802353,0,0,0,0,239,0,0,0,0,1581802295
1581802354,0,0,0,0,271,1,0,0,0,1581802296
1581802355,0,0,0,0,261,1,0,0,0,1581802297
1581802356,0,0,0,0,250,1,0,0,0,1581802298
1581802357,0,0,0,0,254,1,0,0,0,1581802299
1581802358,0,0,0,0,247,1,0,0,0,1581802300
1581802359,0,0,0,0,243,0,0,0,0,1581802301
1581802360,0,0,0,0,233,0,0,0,0,1581802302
1581802361,0,0,0,0,241,0,0,0,0,1581802303
1581802362,0,0,0,0,242,0,0,0,0,1581802304
1581802363,0,0,0,0,233,0,0,0,0,1581802305
1581802364,0,0,0,0,259,1,0,0,0,1581802306
1581802365,0,0,0,0,251,1,0,0,0,1581802307
1581802366,0,0,0,0,235,0,0,0,0,1581802308
1581802367,0,0,0,0,244,0,0,0,0,1581802309
1581802368,0,0,0,0,245,1,0,0,0,1581802310
1581802369,0,0,0,0,252,1,0,0,0,1581802311
1581802370,0,0,0,0,234,0,0,0,0,1581802312
1581802371,0,0,0,0,219,0,0,0,0,1581802313
1581802372,0,0,0,0,236,0,0,0,0,1581802314
1581802373,0,0,0,0,234,0,0,0,0,1581802315
1581802374,0,0,0,0,233,0,0,0,0,1581802316
1581802375,0,0,0,0,214,0,0,0,0,1581802317
1581802376,0,0,0,0,224,0,0,0,0,1581802318
1581802377,0,0,0,0,235,0,0,0,0,1581802319
1581802378,0,0,0,0,260,1,0,0,0,1581802320
1581802379,0,0,0,0,245,1,0,0,0,1581802321
1581802380,0,0,0,0,228,0,0,0,0,1581802322
1581802381,0,0,0,0,205,0,0,0,0,1581802323
1581802382,0,0,0,0,214,0,0,0,0,1581802324
1581802383,0,0,0,0,220,0,0,0,0,1581802325
1581802384,0,0,0,0,223,0,0,0,0,1581802326
1581802385,0,0,0,0,227,0,0,0,0,1581802327
1581802386,0,0,0,0,223,0,0,0,0,1581802328
1581802387,0,0,0,0,238,0,0,0,0,1581802329
1581802388,0,0,0,0,223,0,0,0,0,1581802330
1581802389,0,0,0,0,246,1,0,0,0,1581802331
1581802390,0,0,0,0,231,0,0,0,0,1581802332
1581802391,0,0,0,0,255,1,0,0,0,1581802333
1581802392,0,0,0,0,251,1,0,0,0,1581802334
1581802393,0,0,0,0,257,1,0,0,0,1581802335
1581802394,0,0,0,0,243,0,0,0,0,1581802336
1581802395,0,0,0,0,246,1,0,0,0,1581802337
1581802396,0,0,0,0,264,1,0,0,0,1581802338
1581802397,0,0,0,0,259,1,0,0,0,1581802339
1581802398,0,0,0,0,248,1,0,0,0,1581802340
1581802399,0,0,0,0,220,0,0,0,0,1581802340
1581802400,0,0,0,0,224,0,0,0,0,1581802341
1581802401,0,0,0,0,216,0,0,0,0,1581802342
1581802402,0,0,0,0,235,0,0,0,0,1581802343
1581802403,0,0,0,0,237,0,0,0,0,1581802344
1581802404,0,0,0,0,220,0,0,0,0,1581802345
1581802405,0,0,0,0,237,0,0,0,0,1581802346
1581802406,0,0,0,0,241,0,0,0,0,1581802347
1581802407,0,0,0,0,242,0,0,0,0,1581802348
1581802408,0,0,0,0,230,0,0,0,0,1581802349
1581802409,0,0,0,0,246,1,0,0,0,1581802350
1581802410,0,0,0,0,245,1,0,0,0,1581802351
1581802411,0,0,0,0,227,0,0,0,0,1581802352
1581802412,0,0,0,0,248,1,0,0,0,1581802353
1581802413,0,0,0,0,244,0,0,0,0,1581802354
1581802414,0,0,0,0,221,0,0,0,0,1581802355
1581802415,0,0,0,0,215,0,0,0,0,1581802356
1581802416,0,0,0,0,202,0,0,0,0,1581802357
1581802417,0,0,0,0,236,0,0,0,0,1581802358
1581802418,0,0,0,0,210,0,0,0,0,1581802359
1581802419,0,0,0,0,229,0,0,0,0,1581802360
1581802420,0,0,0,0,196,0,0,0,0,1581802361
1581802421,0,0,0,0,242,0,0,0,0,1581802362
1581802422,0,0,0,0,249,1,0,0,0,1581802363
1581802423,0,0,0,0,237,0,0,0,0,1581802364
1581802424,0,0,0,0,224,0,0,0,0,1581802365
1581802425,0,0,0,0,232,0,0,0,0,1581802366
1581802426,0,0,0,0,232,0,0,0,0,1581802367
1581802427,0,0,0,0,247,1,0,0,0,1581802368
1581802428,0,0,0,0,222,0,0,0,0,1581802369
1581802429,0,0,0,0,241,0,0,0,0,1581802370
1581802430,0,0,0,0,235,0,0,0,0,1581802371
1581802431,0,0,0,0,231,0,0,0,0,1581802372
1581802432,0,0,0,0,237,0,0,0,0,1581802373
1581802433,0,0,0,0,233,0,0,0,0,1581802374
1581802434,0,0,0,0,240,0,0,0,0,1581802375
1581802435,0,0,0,0,246,1,0,0,0,1581802376
1581802436,0,0,0,0,248,1,0,0,0,1581802377
1581802437,0,0,0,0,245,1,0,0,0,1581802378
1581802438,0,0,0,0,189,0,0,0,0,1581802379
1581802439,0,0,0,0,221,0,0,0,0,1581802380
1581802440,0,0,0,0,221,0,0,0,0,1581802381
1581802441,0,0,0,0,229,0,0,0,0,1581802382
1581802442,0,0,0,0,221,0,0,0,0,1581802383
1581802443,0,0,0,0,224,0,0,0,0,1581802384
1581802444,0,0,0,0,218,0,0,0,0,1581802385
1581802445,0,0,0,0,237,0,0,0,0,1581802386
1581802446,0,0,0,0,243,0,0,0,0,1581802387
1581802447,0,0,0,0,243,0,0,0,0,1581802388
1581802448,0,0,0,0,234,0,0,0,0,1581802389
1581802449,0,0,0,0,235,0,0,0,0,1581802390
1581802450,0,0,0,0,240,0,0,0,0,1581802391
1581802451,0,0,0,0,251,1,0,0,0,1581802392
1581802452,0,0,0,0,240,0,0,0,0,1581802393
1581802453,0,0,0,0,239,0,0,0,0,1581802394
1581802454,0,0,0,0,245,1,0,0,0,1581802395
1581802455,0,0,0,0,235,0,0,0,0,1581802396
1581802456,0,0,0,0,247,1,0,0,0,1581802397
1581802457,0,0,0,0,276,1,0,0,0,1581802398
1581802458,0,0,0,0,238,0,0,0,0,1581802399
1581802459,0,0,0,0,251,1,0,0,0,1581802400
1581802460,0,0,0,0,246,1,0,0,0,1581802401
1581802461,0,0,0,0,245,1,0,0,0,1581802402
1581802462,0,0,0,0,249,1,0,0,0,1581802403
1581802463,0,0,0,0,234,0,0,0,0,1581802404
1581802464,0,0,0,0,249,1,0,0,0,1581802405
1581802465,0,0,0,0,226,0,0,0,0,1581802406
1581802466,0,0,0,0,708,1,0,0,0,1581802407
1581802467,0,0,0,0,1146,1,0,0,0,1581802408
1581802468,85,7,82,99,1859,1,473635,0,0,1581802409
1581802469,85,7,80,135,1637,1,1453,0,0,1581802410
1581802470,85,7,80,135,995,1,1453,0,0,1581802411
1581802471,85,7,80,135,427,1,1453,0,0,1581802412
1581802472,85,7,80,135,309,1,1453,0,0,1581802413
1581802473,85,7,80,135,364,1,1453,0,0,1581802414
1581802474,0,0,0,0,316,1,0,0,0,1581802415
1581802475,0,0,0,0,295,1,0,0,0,1581802416
1581802476,0,0,0,0,276,1,0,0,0,1581802417
1581802477,0,0,0,0,266,1,0,0,0,1581802418
1581802478,0,0,0,0,262,1,0,0,0,1581802419
1581802479,0,0,0,0,265,1,0,0,0,1581802420
1581802480,0,0,0,0,259,1,0,0,0,1581802421
1581802481,0,0,0,0,233,0,0,0,0,1581802422
1581802482,0,0,0,0,235,0,0,0,0,1581802423
1581802483,0,0,0,0,225,0,0,0,0,1581802424
1581802484,0,0,0,0,244,0,0,0,0,1581802425
1581802485,0,0,0,0,248,1,0,0,0,1581802426
1581802486,0,0,0,0,217,0,0,0,0,1581802427
1581802487,0,0,0,0,232,0,0,0,0,1581802428
1581802488,0,0,0,0,232,0,0,0,0,1581802429
1581802489,0,0,0,0,253,1,0,0,0,1581802430
1581802490,0,0,0,0,232,0,0,0,0,1581802431
1581802491,0,0,0,0,229,0,0,0,0,1581802432
1581802492,0,0,0,0,214,0,0,0,0,1581802433
1581802493,0,0,0,0,253,1,0,0,0,1581802434
1581802494,0,0,0,0,264,1,0,0,0,1581802435
1581802495,0,0,0,0,259,1,0,0,0,1581802436
1581802496,0,0,0,0,242,0,0,0,0,1581802437
1581802497,0,0,0,0,232,0,0,0,0,1581802438
1581802498,0,0,0,0,247,1,0,0,0,1581802439
1581802499,0,0,0,0,235,0,0,0,0,1581802440
1581802500,0,0,0,0,233,0,0,0,0,1581802441
1581802501,0,0,0,0,231,0,0,0,0,1581802442
1581802502,0,0,0,0,221,0,0,0,0,1581802443
1581802503,0,0,0,0,232,0,0,0,0,1581802444
1581802504,0,0,0,0,214,0,0,0,0,1581802445
1581802505,0,0,0,0,204,0,0,0,0,1581802446
1581802506,0,0,0,0,231,0,0,0,0,1581802447
1581802507,0,0,0,0,231,0,0,0,0,1581802448
1581802508,0,0,0,0,271,1,0,0,0,1581802449
1581802509,0,0,0,0,275,1,0,0,0,1581802450
1581802510,0,0,0,0,264,1,0,0,0,1581802451
1581802511,0,0,0,0,242,0,0,0,0,1581802452
1581802512,0,0,0,0,242,0,0,0,0,1581802453
1581802513,0,0,0,0,225,0,0,0,0,1581802454
1581802514,0,0,0,0,243,0,0,0,0,1581802455
1581802515,0,0,0,0,254,1,0,0,0,1581802456
1581802516,0,0,0,0,226,0,0,0,0,1581802457
1581802517,0,0,0,0,259,1,0,0,0,1581802458
1581802518,0,0,0,0,240,0,0,0,0,1581802459
1581802519,0,0,0,0,248,1,0,0,0,1581802460
1581802520,0,0,0,0,233,0,0,0,0,1581802461
1581802521,0,0,0,0,226,0,0,0,0,1581802462
1581802522,0,0,0,0,237,0,0,0,0,1581802463
1581802523,0,0,0,0,247,1,0,0,0,1581802464
1581802524,0,0,0,0,269,1,0,0,0,1581802465
1581802525,0,0,0,0,235,0,0,0,0,1581802466
1581802526,0,0,0,0,250,1,0,0,0,1581802467
1581802527,0,0,0,0,247,1,0,0,0,1581802468
1581802528,0,0,0,0,238,0,0,0,0,1581802469
1581802529,0,0,0,0,233,0,0,0,0,1581802470
1581802530,0,0,0,0,262,1,0,0,0,1581802471
1581802531,0,0,0,0,258,1,0,0,0,1581802472
1581802532,0,0,0,0,249,1,0,0,0,1581802473
1581802533,0,0,0,0,230,0,0,0,0,1581802474
1581802534,0,0,0,0,221,0,0,0,0,1581802475
1581802535,0,0,0,0,191,0,0,0,0,1581802476
1581802536,0,0,0,0,233,0,0,0,0,1581802477
1581802537,0,0,0,0,251,1,0,0,0,1581802478
1581802538,0,0,0,0,247,1,0,0,0,1581802479
1581802539,0,0,0,0,227,0,0,0,0,1581802480
1581802540,0,0,0,0,217,0,0,0,0,1581802481
1581802541,0,0,0,0,224,0,0,0,0,1581802482
1581802542,0,0,0,0,226,0,0,0,0,1581802483
1581802543,0,0,0,0,215,0,0,0,0,1581802484
1581802544,0,0,0,0,236,0,0,0,0,1581802485
1581802545,0,0,0,0,248,1,0,0,0,1581802486
1581802546,0,0,0,0,240,0,0,0,0,1581802487
1581802547,0,0,0,0,229,0,0,0,0,1581802488
1581802548,0,0,0,0,231,0,0,0,0,1581802489
1581802549,0,0,0,0,241,0,0,0,0,1581802490
1581802550,0,0,0,0,253,1,0,0,0,1581802491
1581802551,0,0,0,0,240,0,0,0,0,1581802492
1581802552,0,0,0,0,235,0,0,0,0,1581802493
1581802553,0,0,0,0,243,0,0,0,0,1581802494
1581802554,0,0,0,0,226,0,0,0,0,1581802495
1581802555,0,0,0,0,236,0,0,0,0,1581802496
1581802556,0,0,0,0,227,0,0,0,0,1581802497
1581802557,0,0,0,0,231,0,0,0,0,1581802498
1581802558,0,0,0,0,244,0,0,0,0,1581802499
1581802559,0,0,0,0,217,0,0,0,0,1581802500
1581802560,0,0,0,0,239,0,0,0,0,1581802501
1581802561,0,0,0,0,244,0,0,0,0,1581802502
1581802562,0,0,0,0,224,0,0,0,0,1581802503
1581802563,0,0,0,0,243,0,0,0,0,1581802504
1581802564,0,0,0,0,261,1,0,0,0,1581802505
1581802565,0,0,0,0,246,1,0,0,0,1581802506
1581802566,0,0,0,0,246,1,0,0,0,1581802507
1581802567,0,0,0,0,236,0,0,0,0,1581802508
1581802568,0,0,0,0,226,0,0,0,0,1581802509
1581802569,0,0,0,0,228,0,0,0,0,1581802510
1581802570,0,0,0,0,220,0,0,0,0,1581802511
1581802571,0,0,0,0,216,0,0,0,0,1581802512
1581802572,0,0,0,0,229,0,0,0,0,1581802513
1581802573,0,0,0,0,231,0,0,0,0,1581802514
1581802574,0,0,0,0,243,0,0,0,0,1581802515
1581802575,0,0,0,0,246,1,0,0,0,1581802516
1581802576,0,0,0,0,221,0,0,0,0,1581802517
1581802577,0,0,0,0,230,0,0,0,0,1581802518
1581802578,0,0,0,0,244,0,0,0,0,1581802519
1581802579,0,0,0,0,235,0,0,0,0,1581802520
1581802580,0,0,0,0,228,0,0,0,0,1581802521
1581802581,0,0,0,0,252,1,0,0,0,1581802522
1581802582,0,0,0,0,253,1,0,0,0,1581802523
1581802583,0,0,0,0,248,1,0,0,0,1581802524
1581802584,0,0,0,0,255,1,0,0,0,1581802525
1581802585,0,0,0,0,251,1,0,0,0,1581802526
1581802586,0,0,0,0,249,1,0,0,0,1581802527
1581802587,0,0,0,0,244,0,0,0,0,1581802528
1581802588,0,0,0,0,244,0,0,0,0,1581802529
1581802589,0,0,0,0,247,1,0,0,0,1581802530
1581802590,0,0,0,0,240,0,0,0,0,1581802531
1581802591,0,0,0,0,259,1,0,0,0,1581802532
1581802592,0,0,0,0,244,0,0,0,0,1581802533
1581802593,0,0,0,0,224,0,0,0,0,1581802534
1581802594,0,0,0,0,206,0,0,0,0,1581802535
1581802595,0,0,0,0,212,0,0,0,0,1581802536
1581802596,0,0,0,0,521,1,0,0,0,1581802537
1581802597,0,0,0,0,403,1,0,0,0,1581802538
1581802598,0,0,0,0,345,1,0,0,0,1581802539
1581802599,0,0,0,0,284,1,0,0,0,1581802540
1581802600,0,0,0,0,258,1,0,0,0,1581802541
1581802601,0,0,0,0,260,1,0,0,0,1581802542
1581802602,0,0,0,0,249,1,0,0,0,1581802543
1581802603,0,0,0,0,228,0,0,0,0,1581802544
1581802604,0,0,0,0,215,0,0,0,0,1581802545
1581802605,0,0,0,0,221,0,0,0,0,1581802546
1581802606,0,0,0,0,231,0,0,0,0,1581802547
1581802607,0,0,0,0,226,0,0,0,0,1581802548
1581802608,0,0,0,0,228,0,0,0,0,1581802549
1581802609,0,0,0,0,254,1,0,0,0,1581802550
